Student_ID,Teacher_Student_Ratio,Average_Teacher_Experience_Years,Average_Class_Size,School_Funding_Per_Student,School_Extracurricular_Activities,Parental_Involvement_Score,School_Facilities_Rating,Internet_Access_In_School,School_Distance_From_Home_km,Student_Attendance_Rate,Disciplinary_Actions_Taken,Student_Performance_Score
14081,21.85508046,15,24,18202,Both,6.955180413,8.062529076,FALSE,3.796964762,94.86399603,0,23.76094494
28714,21.85508046,8,24,14963,Arts,9.955078748,7.645036596,FALSE,1.804108029,83.6622785,0,21.36565415
89635,21.85508046,6,24,18500,Arts,6.534468724,6.808116078,FALSE,1.371928275,90.62054515,3,29.5190857
98878,21.85508046,14,24,28257,Sports,6.83858226,6.76754612,TRUE,1.346227601,95.58817986,2,96.17643151
67432,21.85508046,16,24,18169,Arts,7.26663187,6.541288952,TRUE,3.064090457,85.20007806,3,29.47639754
14561,21.85508046,20,24,11341,Both,8.841109383,8.234519609,TRUE,2.768110131,93.55642582,2,80.50818497
26545,21.85508046,9,24,25629,Arts,8.22382089,8.34185288,TRUE,0.886686667,90.16730648,0,31.08750702
18812,21.85508046,5,24,29727,Sports,9.218124065,7.331614371,TRUE,1.336347852,93.62649292,2,55.35421559
40932,21.85508046,9,24,13073,Arts,7.230693451,8.841156216,TRUE,0.975100666,93.80850846,3,29.38688443
94562,21.85508046,16,24,21199,None,9.449632148,8.496570052,FALSE,1.880145498,94.75166175,2,90.28570766
58015,21.85508046,8,24,10803,Both,9.588653525,7.318925304,FALSE,4.811653138,96.74066781,1,55.79539052
57467,21.85508046,10,24,26594,Sports,6.92356798,7.696912571,TRUE,1.891545485,90.74584801,0,27.9599828
60181,21.85508046,18,24,20480,None,5.126052908,8.098753922,TRUE,2.684642326,91.11949027,1,48.58201331
84349,21.85508046,6,24,26241,Sports,5.280216424,7.110320208,FALSE,4.695809646,91.0076604,1,76.54914296
14244,21.85508046,8,24,22158,Arts,7.050671613,6.209605416,FALSE,2.29219666,93.7291484,0,64.51091149
89310,21.85508046,12,24,28745,Both,6.242979798,6.781258052,FALSE,2.46037112,85.32955326,1,65.31412486
30111,21.85508046,10,24,17974,Both,8.494748472,6.567885683,FALSE,2.078024153,83.26438473,2,89.52739115
99006,21.85508046,14,24,11451,Both,5.180269982,7.597108366,FALSE,3.598521877,99.52100912,3,82.56121573
68972,21.85508046,18,24,11389,Arts,5.093904712,7.728242532,FALSE,0.771466636,85.22683379,3,65.52097154
58623,21.85508046,20,24,28606,Sports,7.536414975,6.681076819,TRUE,3.751638635,88.36822234,0,46.86003348
58760,21.85508046,17,24,21553,Sports,5.915162147,7.837856203,FALSE,0.848183555,93.55653046,2,30.19786228
68188,21.85508046,6,24,21427,Both,5.89089987,6.780078891,TRUE,1.027260872,84.70378685,2,58.84161799
20077,21.85508046,17,24,15392,Arts,5.03814645,7.650958277,TRUE,4.054806043,86.71365893,3,27.13668985
85225,21.85508046,10,24,25665,None,8.006730861,9.414479904,FALSE,4.250553705,84.76044192,3,30.92998218
28047,21.85508046,14,24,18662,None,8.792246035,7.052861669,TRUE,0.594706833,81.20149114,0,33.48188178
79397,21.85508046,20,24,28792,Sports,9.677538234,8.895161265,FALSE,2.826005531,82.68471557,1,62.75126995
58096,21.85508046,16,24,14724,Arts,5.511077077,9.126813868,FALSE,2.843589202,92.10695253,3,47.56110193
62171,21.85508046,14,24,23842,Sports,8.411652899,9.032498826,TRUE,1.718562726,82.19168753,0,82.36483751
51207,21.85508046,5,24,27145,Both,9.885870442,9.600088827,TRUE,2.624539533,98.19885464,2,57.68003785
95139,21.85508046,17,24,18864,Sports,8.451245267,7.924983592,TRUE,1.857405205,90.95827821,1,94.63441483
46528,21.85508046,13,24,15122,Sports,6.62632132,8.153366829,FALSE,2.400217046,95.09674925,0,31.18880019
42717,21.85508046,6,24,24546,None,7.211733981,7.548756631,FALSE,4.978239293,99.04161066,3,52.68890805
24869,21.85508046,10,24,26787,Both,9.509603135,9.106290928,TRUE,0.846557732,98.45906181,2,88.58738068
13396,21.85508046,7,24,25012,Both,5.001668936,9.611626342,FALSE,2.049335299,92.38822973,2,35.0003708
34385,21.85508046,11,24,18535,None,5.38199263,9.448171315,FALSE,0.643036469,82.81537226,0,69.79110742
75410,21.85508046,19,24,22558,Sports,5.801607651,6.571476615,FALSE,2.792472938,99.34159012,1,56.08909672
77861,21.85508046,14,24,23924,None,8.977142879,7.016001475,FALSE,2.636260001,86.4636395,2,49.52435096
60723,21.85508046,12,24,23699,None,8.186415507,6.745651269,FALSE,4.868664537,81.1555365,3,99.2506526
83619,21.85508046,15,24,23756,Sports,9.362734271,8.125229226,FALSE,1.720555772,86.25148404,2,82.87412176
25435,21.85508046,15,24,23003,None,5.61372517,9.23329894,TRUE,3.462917035,99.66363362,1,68.69071672
44311,21.85508046,6,24,25256,Sports,8.162568434,9.584608352,FALSE,4.865026737,80.42623302,0,22.74097019
44116,21.85508046,5,24,25861,Both,7.781208177,7.835052234,FALSE,2.647577859,98.72281004,0,92.5248246
68493,21.85508046,20,24,11938,None,5.956415741,7.087953952,FALSE,1.751237592,86.46774498,0,38.07614877
38124,21.85508046,8,24,12954,None,6.078120332,9.014106526,TRUE,4.416861725,87.68094671,0,39.29871724
90199,21.85508046,15,24,21185,Both,8.328782292,6.165363976,FALSE,0.548082678,81.27263844,0,95.33258492
47431,21.85508046,20,24,19331,Both,9.374244379,6.984543889,TRUE,2.049474672,88.16350786,0,83.88081
74382,21.85508046,18,24,11035,Arts,9.309182365,7.553547173,FALSE,3.432294368,98.09949542,2,89.90917947
36237,21.85508046,19,24,25873,Sports,9.818995096,6.844525499,TRUE,1.297160667,89.06809301,1,30.14859323
26074,21.85508046,8,24,29879,None,9.678094925,7.071813622,TRUE,0.796791892,84.28937665,2,38.60462399
27790,21.85508046,9,24,21114,Arts,8.122332098,7.655829911,TRUE,1.280006368,82.05454386,2,57.21980988
19706,21.85508046,7,24,16649,Sports,7.163589656,7.199832078,FALSE,0.804127342,81.49825099,1,55.47454824
69250,21.85508046,17,24,13219,Sports,5.666676974,7.932301397,TRUE,1.24408562,92.30926438,3,96.61002691
32630,21.85508046,8,24,24567,Sports,6.406947393,8.410589784,FALSE,3.008188916,83.55946802,1,94.8143223
68341,21.85508046,6,24,26799,None,5.734066819,6.640180927,TRUE,0.57706205,82.82942394,2,27.93180012
21506,21.85508046,13,24,14599,Arts,8.310938299,7.90355075,FALSE,1.255928452,89.17842333,0,99.48928267
99381,21.85508046,18,24,26463,Both,8.572390564,6.580342866,TRUE,2.103857198,94.74575429,2,27.80196196
51889,21.85508046,6,24,10709,Both,7.637768013,8.501551383,FALSE,1.060441536,92.23380888,0,24.89518648
97535,21.85508046,7,24,11177,None,9.756239097,9.031377976,FALSE,3.116379592,95.8438379,3,46.68427864
55537,21.85508046,19,24,15680,Both,9.264492983,6.834488243,TRUE,2.887933037,99.97347348,1,97.80208197
18511,21.85508046,8,24,26572,None,6.678402196,7.448869028,FALSE,2.674553556,99.95510543,2,41.72522519
82089,21.85508046,12,24,22929,Arts,5.971810651,8.252408858,FALSE,2.93000986,98.5196162,2,91.96020854
81063,21.85508046,14,24,20501,Sports,6.952859807,6.452540388,TRUE,2.561351804,91.24062773,1,25.64686252
48058,21.85508046,8,24,20656,Sports,9.546674323,6.014661829,TRUE,0.863545182,89.34304387,3,22.38298358
49315,21.85508046,15,24,18921,Arts,8.96330122,6.915289679,FALSE,3.615817944,91.90394532,2,30.14835721
30644,21.85508046,7,24,11793,Sports,5.222483138,6.474582862,FALSE,3.872762714,97.14170093,1,88.4629026
93584,21.85508046,17,24,25068,Both,7.568895752,7.267352226,TRUE,4.081321441,92.79564836,0,76.21527082
32818,21.85508046,17,24,20198,Both,5.071642963,8.156175217,TRUE,1.325614978,83.94945219,0,74.25203168
57381,21.85508046,14,24,11734,Both,8.602407532,8.85613977,FALSE,0.690942555,81.72548952,2,24.69617168
76683,21.85508046,14,24,22267,None,8.16954712,6.749789137,FALSE,2.375857608,89.23466801,0,43.0528214
39391,21.85508046,17,24,15349,Both,7.653474513,9.028050498,TRUE,1.505555336,83.04668002,2,46.06953928
25907,21.85508046,10,24,24795,Arts,6.098233435,8.277321353,TRUE,1.360180363,99.12781202,1,32.03058946
36342,21.85508046,10,24,16033,Sports,5.162965687,9.1357396,TRUE,2.89423977,81.21719922,3,76.64559264
28202,21.85508046,19,24,18105,Sports,5.517543729,7.149048509,FALSE,1.064479775,98.22022664,1,83.23832608
74752,21.85508046,8,24,21247,Sports,9.618688507,7.053382622,TRUE,4.738832399,93.51182483,3,25.58510567
13445,21.85508046,18,24,18088,Both,5.6561166,9.032367775,FALSE,2.603769973,80.69462353,0,68.69413371
57303,21.85508046,9,24,14453,Both,8.20542219,6.420182161,TRUE,4.225451387,84.79582964,0,95.14501902
82616,21.85508046,10,24,29713,Arts,6.408089094,7.543242244,FALSE,2.850407364,92.45417025,3,82.8616338
85009,21.85508046,11,24,17832,Arts,8.041286558,7.735902166,TRUE,1.5763396,90.76687257,1,87.63001106
58353,21.85508046,5,24,13178,Both,9.353604338,8.06711605,FALSE,4.217866409,85.38980143,0,77.90287507
71263,21.85508046,18,24,26469,Sports,8.716928823,6.786462555,TRUE,0.621734061,96.59641126,2,60.09136378
82305,21.85508046,9,24,21608,Both,7.958138641,9.082609516,FALSE,4.711256132,85.41040252,0,30.60351579
27009,21.85508046,9,24,17517,Both,7.541264779,6.639197437,FALSE,4.181893665,87.92201079,2,27.00225393
90209,21.85508046,5,24,19426,Arts,6.388368735,8.675574449,FALSE,0.830320779,86.9514747,2,62.92103241
21300,21.85508046,8,24,13645,None,8.507770922,8.999064429,FALSE,3.387456105,93.09693072,2,41.32257287
18617,21.85508046,14,24,14785,Arts,8.657819324,7.118096856,TRUE,2.219558577,83.37112927,0,94.29211003
50539,21.85508046,14,24,13294,Both,5.4928555,7.928144883,FALSE,2.270661274,93.44051099,0,71.17906081
62187,21.85508046,9,24,13720,None,9.119967995,6.274663948,FALSE,2.035883656,90.62661472,0,24.51194645
72739,21.85508046,14,24,16994,None,5.05734284,8.507506973,TRUE,4.888158404,99.90561853,1,34.01331155
78903,21.85508046,8,24,29085,Both,9.949411278,8.538499567,TRUE,0.682722657,83.15316374,1,32.40818284
63843,21.85508046,11,24,26774,Arts,8.668080852,7.881568618,TRUE,0.866907919,85.82804366,1,54.30749167
63665,21.85508046,16,24,23727,Arts,9.937524175,8.420826863,TRUE,4.866615801,87.06546222,0,28.42887747
85353,21.85508046,8,24,13141,Both,6.949568597,8.398409138,TRUE,0.654253689,96.31223071,3,44.76563068
19666,21.85508046,20,24,22337,None,5.796489135,8.847741507,FALSE,1.085146286,91.78164665,0,95.13606939
26426,21.85508046,16,24,18212,Arts,6.376322891,7.56012762,TRUE,4.435249996,92.92740611,3,97.60600663
51553,21.85508046,8,24,12316,Both,9.715566372,7.276667407,FALSE,2.992055785,88.84589985,2,47.9484997
94192,21.85508046,14,24,29973,Sports,8.685412476,7.132270258,TRUE,3.271016715,81.57577082,2,67.60925497
19720,21.85508046,20,24,17342,Sports,8.863402522,7.075268424,FALSE,0.902467573,83.10467197,2,79.91724994
68979,21.85508046,18,24,27301,Both,8.658284721,6.793447192,FALSE,4.84767763,81.86715684,0,61.68531244
71057,21.85508046,6,24,14795,Arts,8.228912987,6.159691087,TRUE,2.709234684,90.61632367,1,53.64060407
99143,21.85508046,20,24,28843,Sports,5.095125988,6.37000918,FALSE,0.608282368,83.30918128,2,98.97853534
77811,21.85508046,20,24,22281,Sports,9.328470044,8.385821004,TRUE,0.567279671,96.61328707,0,92.81989388
55156,21.85508046,8,24,18079,Arts,9.56705413,6.851684704,TRUE,2.272313569,95.3906488,2,23.40774196
26821,21.85508046,8,24,10618,Arts,6.144275325,8.899067149,FALSE,2.443320949,99.15540971,1,69.86150542
82260,21.85508046,12,24,23598,Both,8.489038766,6.246278455,TRUE,3.327042962,93.80068572,3,88.91325972
93859,21.85508046,5,24,12125,Arts,5.482860045,9.063930995,TRUE,4.532383792,97.09973639,3,97.25339971
87042,21.85508046,17,24,20376,None,5.552781707,8.046898938,FALSE,2.365566412,97.94709517,0,94.62288148
33850,21.85508046,19,24,25091,Arts,5.309532483,8.326164217,FALSE,3.559662356,85.79259541,3,94.77241614
26912,21.85508046,10,24,23625,Sports,7.646433344,9.007269186,TRUE,3.951857341,85.36986437,2,36.96918134
66704,21.85508046,10,24,10478,Arts,7.512776565,6.574493078,FALSE,1.249315069,91.62983919,2,59.8562959
75911,21.85508046,17,24,13773,None,6.701402506,8.777612254,FALSE,3.472302962,95.44543953,2,61.18690523
17263,21.85508046,20,24,19188,Sports,6.381135821,6.954283995,FALSE,4.993958002,83.06264636,2,87.79336813
26274,21.85508046,5,24,24201,None,7.778699527,6.231797644,FALSE,4.647080441,85.00181752,3,20.74207167
77908,21.85508046,13,24,21950,Both,5.549656449,7.290592234,TRUE,4.038955487,86.66405623,1,32.67339548
30056,21.85508046,6,24,11516,Arts,6.543007687,6.50788673,FALSE,0.533271535,86.43593098,2,44.17848232
49862,21.85508046,19,24,27821,None,7.955185529,7.183656525,TRUE,4.855712432,82.55917555,0,71.61642838
31581,21.85508046,20,24,26524,None,6.502908274,6.793530673,TRUE,1.045179531,90.70074586,2,62.93695694
31229,21.85508046,17,24,19980,None,7.855840775,8.749658109,TRUE,4.503290862,93.02161548,0,68.61397044
52291,21.85508046,17,24,29690,Both,7.200668745,8.759814911,TRUE,1.447174697,91.52538424,3,46.92043081
39552,21.85508046,20,24,21433,Arts,8.386447131,6.552955286,FALSE,1.671274941,83.50154765,2,21.67664908
55353,21.85508046,10,24,21306,Both,6.498750884,7.012631285,TRUE,1.429688779,86.12116924,3,36.17790819
78012,21.85508046,10,24,10124,None,6.974701502,6.944879116,FALSE,3.965825059,84.60390879,3,63.91488163
47230,21.85508046,12,24,25021,None,9.450852378,6.584876689,FALSE,4.56688036,92.11359879,0,86.15456364
20336,21.85508046,15,24,10778,Sports,8.163958721,8.604326538,TRUE,2.322225269,86.61487508,2,68.9049777
42847,21.85508046,10,24,14484,None,7.389808191,6.842982487,TRUE,1.604461647,98.71160731,1,21.14874183
35729,21.85508046,10,24,23970,Both,7.469895077,7.302454407,TRUE,4.234442186,94.52537997,2,47.50965415
93238,21.85508046,15,24,26840,Both,6.729644308,6.374686297,FALSE,0.588378561,88.48501513,3,28.02850895
45972,21.85508046,8,24,18593,Sports,6.275730318,8.682550264,TRUE,4.054320789,87.65671228,1,47.6905302
26406,21.85508046,5,24,16128,Both,8.780894075,7.634835015,FALSE,4.890949539,93.3674952,1,61.85199302
91922,21.85508046,6,24,20575,Both,6.022136602,8.064602583,FALSE,4.752208194,93.87209415,0,50.77230724
90534,21.85508046,17,24,22084,Sports,6.846180157,8.043857269,TRUE,0.95150979,92.03718325,0,78.80237989
79924,21.85508046,19,24,11806,Both,8.210360777,6.578977046,FALSE,2.481262636,83.00295061,0,29.07497579
22245,21.85508046,14,24,16336,Sports,7.615981094,6.390294228,FALSE,3.442488584,88.08964407,3,85.28044254
75873,21.85508046,12,24,18469,Arts,9.263072831,9.028377856,FALSE,1.497413641,87.29998533,1,31.51872931
94015,21.85508046,14,24,21677,Arts,6.097411227,7.109442192,TRUE,4.930003311,80.58871364,1,65.76406467
32103,21.85508046,5,24,15705,None,7.002038419,8.785865188,TRUE,2.993429036,89.13236312,3,29.75907552
87569,21.85508046,12,24,27892,None,8.985541864,8.797854773,TRUE,1.633340425,90.9887764,1,48.94530837
86106,21.85508046,10,24,21521,Both,9.652016529,6.004753267,FALSE,1.673545368,94.80623744,1,43.51400225
30210,21.85508046,17,24,10973,Both,5.570592655,9.01317366,FALSE,3.4746647,98.12619105,1,77.38596229
32439,21.85508046,18,24,29622,Arts,8.022954032,8.439351184,TRUE,0.829849393,99.94081896,1,96.65510789
96341,21.85508046,9,24,11260,Both,5.937772747,7.622081726,TRUE,1.501663058,87.58107325,0,63.68596292
91851,21.85508046,5,24,14527,Arts,6.27040484,9.240403398,FALSE,4.02766332,95.55381277,1,59.89918735
89316,21.85508046,13,24,26344,Sports,6.42068513,6.636267156,FALSE,0.573461034,81.37671742,0,96.04279809
54252,21.85508046,5,24,28499,Arts,6.359366987,7.487264715,FALSE,0.510856743,94.75309282,2,85.19400743
83874,21.85508046,15,24,17379,Sports,9.125133313,6.940411653,TRUE,0.689377774,80.71173172,3,67.63866385
15399,21.85508046,10,24,13789,Both,7.578023254,8.627008745,TRUE,3.78949831,97.5520548,1,86.15842387
13718,21.85508046,10,24,12691,Arts,9.102105667,7.538385046,TRUE,2.342586579,84.30700856,1,21.07421678
20646,21.85508046,18,24,26688,None,9.993472593,7.558680961,FALSE,2.232371012,96.4861868,0,64.00805925
15958,21.85508046,8,24,26035,None,8.26537582,7.876642766,TRUE,4.3397386,96.33694786,0,71.53541219
94076,21.85508046,18,24,28476,Sports,8.867442071,6.219584405,TRUE,3.405983643,89.18938685,1,78.23757784
85598,21.85508046,19,24,28384,Sports,7.730554042,8.70536537,TRUE,4.050554618,93.94728948,3,23.07868505
44688,21.85508046,16,24,11438,Sports,8.188443009,6.050930327,TRUE,2.869713495,98.78364031,1,20.43852781
95344,21.85508046,5,24,29380,Both,5.974717109,7.614571657,FALSE,1.707791169,95.49516529,0,38.92298959
37631,21.85508046,12,24,25326,Both,7.630477173,7.088724421,FALSE,2.564273591,85.55127466,1,52.03674498
84991,21.85508046,9,24,25235,Sports,6.796166225,7.346590331,TRUE,4.863985004,95.86785114,2,90.59429956
64602,21.85508046,17,24,18454,Sports,8.138871255,8.769690251,TRUE,2.662260689,89.60821578,2,27.36361188
91016,21.85508046,11,24,26538,Sports,7.045432365,9.024909,FALSE,1.65954126,93.22488723,2,29.68357476
93753,21.85508046,12,24,19265,Both,6.083445058,8.566038269,TRUE,1.509887172,90.9121229,2,87.85294684
13969,21.85508046,11,24,22707,Both,8.188112004,9.361343338,FALSE,0.900424608,84.65738208,0,48.42058343
75278,21.85508046,14,24,16422,Arts,9.78460149,7.41018835,TRUE,4.085867356,94.38858225,1,77.77004195
92203,21.85508046,20,24,24431,Arts,7.974406462,7.629272103,FALSE,0.664933904,92.14549521,1,44.14504746
81509,21.85508046,17,24,20685,Both,5.685936451,8.585035208,FALSE,4.07501237,97.86407153,3,56.7162459
47967,21.85508046,6,24,29781,Sports,8.430293409,7.594897702,FALSE,2.150521953,87.44803328,0,20.97940773
94136,21.85508046,18,24,18596,Both,9.386641136,8.432410584,FALSE,1.668995634,94.66227446,2,71.25877168
49596,21.85508046,15,24,27301,Arts,9.340130953,7.67219354,FALSE,2.417065045,80.03155135,0,28.99410171
73300,21.85508046,17,24,27885,None,7.377359592,8.606986832,TRUE,2.439480475,93.88625573,1,25.65829895
42096,21.85508046,11,24,15879,Sports,5.513909735,9.244420487,TRUE,3.404667749,88.60552867,2,29.24610694
99783,21.85508046,10,24,12332,Sports,7.319266543,6.762568515,TRUE,1.587185916,84.85029233,1,45.33532734
63227,21.85508046,11,24,18748,Both,7.922134289,6.254398831,FALSE,4.273740457,98.4580879,3,41.72316515
48985,21.85508046,17,24,11651,Arts,9.56583819,7.470731061,TRUE,3.126206397,99.6513596,1,54.75825618
69446,21.85508046,19,24,26680,Both,8.902429059,8.552565648,FALSE,1.58513677,86.77126568,2,53.67519133
19564,21.85508046,20,24,26736,Arts,6.944693711,8.430005201,FALSE,1.837407356,92.54776503,3,98.46939493
17852,21.85508046,8,24,27884,Both,5.166965241,6.07315267,FALSE,4.804407247,90.50453601,3,39.10917746
30719,21.85508046,19,24,29598,Arts,7.573362524,6.065958977,FALSE,3.825496103,98.5332597,0,54.17277462
67619,21.85508046,5,24,11071,Both,7.94060038,6.817607258,TRUE,1.924821,84.37476211,1,43.50714943
64476,21.85508046,8,24,16958,Arts,6.895461656,7.051168071,FALSE,4.237779586,98.25034284,0,57.63910774
73471,21.85508046,7,24,16035,Sports,9.517769033,6.224466353,TRUE,2.816771624,91.83328911,2,65.5851748
70875,21.85508046,17,24,18780,Arts,5.286671678,7.751414045,TRUE,4.253002294,92.12664074,2,65.28579336
36741,21.85508046,13,24,29262,Sports,6.34500219,8.170064162,TRUE,2.773570683,87.43840564,3,82.38978482
54589,21.85508046,13,24,22867,Arts,6.797753133,8.024328203,FALSE,0.749037515,80.55294315,0,37.74103995
28830,21.85508046,6,24,25511,Both,6.97848382,7.591409349,TRUE,1.99856057,84.31086514,2,22.73742101
50970,21.85508046,12,24,29179,Sports,8.909090764,7.541617001,FALSE,4.885564631,97.83665846,2,33.72033441
51853,21.85508046,12,24,17667,Both,5.960239714,6.070698374,FALSE,4.731783362,90.73722465,1,40.04393147
55268,21.85508046,6,24,26636,Sports,7.268027912,6.137156224,TRUE,3.602200085,84.57209467,0,54.99142476
62260,21.85508046,20,24,17783,Sports,5.019891169,8.185812344,FALSE,4.515901202,91.13830023,2,90.17288872
27139,21.85508046,17,24,22201,Arts,9.490427422,7.030082983,TRUE,1.270314711,98.50513167,1,58.83650336
58567,21.85508046,14,24,26164,Sports,8.211938064,6.133596759,FALSE,3.889583498,87.78266609,1,89.3729683
77499,21.85508046,5,24,22408,None,7.72788182,9.501251682,TRUE,3.955794713,97.57364476,2,54.85684574
83616,21.85508046,13,24,23203,None,5.562042368,7.28685023,FALSE,4.735897377,94.92235335,2,54.99359739
23917,21.85508046,11,24,28129,Sports,7.100954483,6.35479489,FALSE,4.296251026,95.36681795,0,41.65570192
51827,21.85508046,18,24,10745,Sports,7.946857347,8.676893966,FALSE,2.711930171,87.27826361,1,27.22847128
41685,21.85508046,17,24,10461,None,9.118542685,8.097050987,FALSE,4.306168413,98.65752333,2,96.57801448
71141,21.85508046,16,24,26152,None,9.607587486,7.115836035,FALSE,0.69618425,83.43982948,0,86.34108014
26059,21.85508046,10,24,27340,None,6.801590671,6.306826452,TRUE,0.665597098,96.91566418,3,26.01817119
45058,21.85508046,7,24,21752,None,6.075677116,8.595448942,FALSE,1.614718947,94.08051681,3,79.7398286
68929,21.85508046,12,24,25520,None,9.678396546,7.590470954,TRUE,1.317688399,98.04352237,3,23.23199412
42495,21.85508046,13,24,18790,Both,9.704496711,7.201841374,FALSE,3.654862957,94.02166805,2,52.68712113
28465,21.85508046,20,24,24637,Sports,8.810276521,8.889237592,TRUE,2.354311508,98.279643,2,35.66546164
22689,21.85508046,17,24,19261,Arts,8.029781103,6.104694402,TRUE,4.448323548,85.55285312,0,93.95891947
16632,21.85508046,20,24,20629,None,6.200072674,6.292897926,TRUE,3.938707945,83.96805839,3,23.87927792
48038,21.85508046,15,24,11380,None,5.131698149,9.090161491,FALSE,1.500152806,94.66396361,1,61.48677765
60351,21.85508046,18,24,24301,Arts,9.579870739,8.122644021,FALSE,0.613151211,84.85163323,0,70.13484001
90658,21.85508046,5,24,28542,Sports,7.385661134,6.496865647,TRUE,1.985927517,95.39161306,2,72.30748173
64805,21.85508046,14,24,27357,Both,5.9058843,9.195827103,FALSE,2.463421246,91.95988867,2,99.1182382
42541,21.85508046,11,24,29112,Both,5.038610299,8.402018724,FALSE,1.653842301,94.32288407,1,91.69758992
30932,21.85508046,6,24,13892,Sports,7.08557938,8.863536303,FALSE,0.614469924,93.39020647,1,47.69333683
52917,21.85508046,13,24,11102,Both,5.591250918,6.449157086,FALSE,4.130352637,93.81993631,0,67.49269829
85718,21.85508046,8,24,20600,Both,8.006269549,6.334408074,FALSE,3.30227016,87.29780183,3,60.42559687
50988,21.85508046,7,24,18600,Arts,6.189992072,8.0489141,FALSE,4.922457274,86.0556151,3,70.49007769
34881,21.85508046,13,24,21498,Arts,6.142374522,6.341448341,FALSE,2.547693458,93.40368227,2,39.08356537
30885,21.85508046,19,24,20363,Both,6.579129671,8.313641526,FALSE,3.821566329,90.08566851,0,27.92143184
75308,21.85508046,14,24,14618,Both,6.620993852,7.043219529,TRUE,3.939621556,94.55204744,1,52.73876136
77466,21.85508046,15,24,27094,Arts,8.342456653,7.639471605,TRUE,4.323851838,97.19098938,1,37.01360755
71186,21.85508046,13,24,26643,Arts,9.998207667,9.270805928,TRUE,2.188746524,98.91849272,0,92.55455882
75373,21.85508046,16,24,22023,Arts,6.354077642,6.888469985,TRUE,1.325962203,96.38486877,2,60.46470572
50441,21.85508046,6,24,29176,Arts,7.769601651,8.913705459,FALSE,3.689913081,91.99877966,0,77.78840656
75191,21.85508046,19,24,14960,Sports,7.849288978,7.818224931,TRUE,1.134426985,86.30301568,3,71.54848445
13037,21.85508046,18,24,10728,Sports,9.25548713,9.064655222,FALSE,2.095049297,85.52636383,0,72.86247952
21802,21.85508046,20,24,21750,None,8.7246625,7.597068983,TRUE,3.514360667,92.4822736,0,96.78007808
61543,21.85508046,14,24,21819,Both,6.769591104,8.202947798,TRUE,3.025361199,94.70759826,3,52.49438353
76249,21.85508046,14,24,25924,Both,8.967155287,7.628822214,FALSE,2.355953155,84.74466613,2,29.76614492
69930,21.85508046,16,24,11334,None,8.231386889,7.556462149,FALSE,2.462052324,82.29493394,0,91.84565861
41552,21.85508046,8,24,21644,Sports,9.998037685,6.534313829,FALSE,1.690097771,95.25692667,1,81.12335217
38199,21.85508046,14,24,27233,Arts,6.083372907,8.591838404,FALSE,2.616550116,82.32589384,1,35.24259141
86460,21.85508046,5,24,12284,Arts,5.063579465,9.674275356,FALSE,1.601960683,97.5506596,2,69.61138705
56254,21.85508046,13,24,14772,Sports,9.153270163,8.443260647,TRUE,2.208282995,90.33278866,3,65.5773883
16377,21.85508046,15,24,13308,Both,6.142718661,7.415013732,TRUE,3.833437062,81.64266443,1,77.47075886
16624,21.85508046,6,24,13306,Both,5.294730088,9.086874948,TRUE,4.43460128,86.00481683,0,93.70462004
46877,21.85508046,8,24,17616,Arts,9.42184,6.35269228,TRUE,3.954980174,91.20902999,2,23.75824379
74866,21.85508046,12,24,25112,Both,8.832044064,7.596761256,TRUE,2.509956426,87.94393657,0,72.61270916
88317,21.85508046,12,24,18695,Both,6.880832335,6.352887984,FALSE,1.03510102,91.77761639,1,28.4155765
95755,21.85508046,19,24,24570,None,9.699599694,7.404143259,FALSE,2.397952522,82.35792967,0,42.3128924
98148,21.85508046,6,24,19757,None,7.783714648,9.201209382,FALSE,0.882722363,85.71815961,1,94.08062865
71680,21.85508046,14,24,13496,Both,7.790089114,8.969202601,TRUE,3.903215502,89.46983092,1,57.64779069
47453,21.85508046,13,24,17008,Sports,9.950215328,7.330714384,TRUE,2.173298807,88.53654015,2,38.4324468
80345,21.85508046,15,24,24577,Both,5.517522117,7.128885145,FALSE,1.341222063,99.76497794,0,33.23495134
11071,21.85508046,19,24,17144,Both,8.909368697,8.450586871,TRUE,4.188390162,99.13909875,2,30.35923803
24089,21.85508046,8,24,12666,Arts,7.351830643,6.756571835,TRUE,3.286941251,88.63779025,2,56.92360162
66482,21.85508046,17,24,18652,Sports,6.810562471,8.603239293,FALSE,1.825941412,96.85160918,1,61.00921297
27555,21.85508046,18,24,22222,Arts,6.474023231,7.800926375,TRUE,1.114881765,80.04594562,0,93.63302798
57943,21.85508046,20,24,11005,Both,7.179884536,7.948574674,FALSE,1.454325729,80.30849645,0,34.68899935
62855,21.85508046,5,24,13287,Sports,7.444519336,6.49807294,FALSE,4.689381952,96.35827652,0,48.68166416
57964,21.85508046,16,24,13063,Arts,5.658119488,8.399731903,TRUE,1.067367666,87.35131222,1,94.36002862
15930,21.85508046,5,24,23536,Both,6.099792152,6.860912494,FALSE,3.280366527,83.08576857,2,62.48964809
62505,21.85508046,12,24,15003,None,7.163670702,8.383020102,FALSE,3.052128787,94.9957206,1,65.55498904
16705,21.85508046,15,24,15539,Arts,9.349391791,7.316398179,TRUE,2.125699606,80.07229129,3,34.66279251
84747,21.85508046,12,24,12431,Sports,7.644300862,8.946474194,FALSE,1.118146394,80.21053673,3,20.50450669
